review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase, Percent 
R1ZWJJYMEDI5OZ,4,68,75,Y,N, 0.91 
R12L85JCCWHFR7,5,38,40,N,Y, 0.95 
R3T4D1FHZX0LZY,1,7,32,N,N, 0.22 
R1EVYBG897PRM2,5,25,26,N,Y, 0.96 
R2ERTY838IRH07,4,32,33,N,N, 0.97 
R3D8GZ9H1840DR,1,23,24,N,N, 0.96 
R284H8GTI8YCZW,1,21,25,N,Y, 0.84 
R3CDO5CBOY7QJD,3,14,20,Y,N, 0.70 
R3IZ3QTR1Q1L15,4,74,78,N,N, 0.95 
R2INEHKUQ1C6JO,5,23,26,N,N, 0.88 
R305BYQLCSFGW0,5,40,43,N,Y, 0.93 
R1HHW1YYCS2KUJ,5,21,22,N,N, 0.95 
R236PW4JQFQDXD,5,25,25,N,Y, 1.00 
R3I8ER4GBMN2VP,5,54,58,N,N, 0.93 
R2G7U88TDA6RLL,5,98,114,N,Y, 0.86 
R2WI6ZEDYJSMP8,1,25,28,N,Y, 0.89 
R3LHYX5SL5ULE1,5,20,24,N,N, 0.83 
R4MIZLL5TR5EA,5,27,28,N,Y, 0.96 
R3S7D1O8TUG2I2,5,70,73,N,Y, 0.96 
R14ADZLOVYTDUA,1,15,20,N,Y, 0.75 
RAQ1CNKXNTDKJ,5,20,22,N,Y, 0.91 
R30RBLMZM0SJ1Q,5,34,34,N,Y, 1.00 
R1D3OTZS8X6IOP,5,28,30,N,Y, 0.93 
R1ZZQZJBSJMCY0,5,127,128,N,Y, 0.99 
R24JYHKDEDOXPP,1,19,26,N,Y, 0.73 
R16K67FFAGGXJT,1,1,39,N,Y, 0.03 
R1704HN5GOBT8V,5,1,21,N,Y, 0.05 
R2OA706NR3XTAA,5,35,40,N,N, 0.88 
R1XOPVJWQTTDE2,4,82,90,N,Y, 0.91 
R2Q2AWIG64GP3,5,21,23,N,Y, 0.91 
R1ZOQTBYHG1RAE,4,19,26,N,Y, 0.73 
RR13FL5A1QJIZ,5,55,65,N,N, 0.85 
R20QT54AWV2H2Z,4,48,53,N,Y, 0.91 
R1D65QDFMGG6X8,5,38,42,N,Y, 0.90 
R31DC46DY5HIWD,5,55,58,N,Y, 0.95 
RGJLHOBHGYJVB,1,50,52,N,Y, 0.96 
R2C4VDJGCX1DL,4,67,83,N,Y, 0.81 
R389E5NNFTGTKL,5,20,20,N,N, 1.00 
R1GDP0QR57EGOB,4,21,21,N,Y, 1.00 
R1M2DC8225UI6J,4,47,50,N,Y, 0.94 
R1ZPXHEQBER9F3,5,147,168,N,N, 0.88 
R16SEVUY3M73S4,1,33,37,N,N, 0.89 
R21JJ8SMFGIQE8,2,23,25,Y,N, 0.92 
R243VHZJVZPODM,2,100,111,N,N, 0.90 
R34FMSB6U2Q0CD,4,64,65,N,Y, 0.98 
R1MTBOWHNRLRLI,4,21,26,N,Y, 0.81 
R23SFBBRYIA24X,5,32,33,N,Y, 0.97 
R12EOQ4T97GSYM,5,23,24,Y,N, 0.96 
R31ZJQB1SFAZMF,1,25,25,N,Y, 1.00 
R1OL4F0WX730DJ,4,20,20,N,N, 1.00 
RDQPLFTRWKCHV,5,22,25,N,Y, 0.88 
RTUXFC245L56,2,18,22,N,Y, 0.82 
R2015QPTF9JQBK,1,14,22,N,N, 0.64 
R3JK3BPEXMVRG7,5,18,25,N,N, 0.72 
RITTBTVZSGMKT,1,109,126,N,N, 0.87 
R22VK7ESNZEL2X,2,11,143,N,N, 0.08 
R32XIY3PBNFV5Q,3,26,35,Y,N, 0.74 
R2N28JR9ZXKQQ2,4,97,101,Y,N, 0.96 
R2MUX395VHKLI2,5,26,38,N,N, 0.68 
R3OMGI5SW2QUWA,5,32,34,N,Y, 0.94 
RWDLOM3G2CSKB,4,70,71,N,Y, 0.99 
R1Q758DISB9K9H,2,13,26,N,Y, 0.50 
R39JTFOB3MT7M9,5,34,34,N,N, 1.00 
R3NT9UTWS1XEQM,5,53,53,N,Y, 1.00 
R1KDDIR1INX439,4,22,25,N,Y, 0.88 
R2D5LPGBIF641Z,5,52,56,N,Y, 0.93 
R2KV39055UFP7Q,3,25,38,Y,N, 0.66 
R9LEHXWYV7PMA,1,18,29,N,Y, 0.62 
RC85KY0GM8UVX,4,348,380,Y,N, 0.92 
RIWMYK6TXZ7QG,5,31,33,Y,N, 0.94 
R1T3GPE7PN7PPO,1,17,36,N,N, 0.47 
RGT3V557S3K6F,5,15,22,N,Y, 0.68 
RZBIU39NUDM8R,5,21,26,N,Y, 0.81 
R2MBGJIGKB9N34,5,5,26,N,N, 0.19 
RD7OJEKJDE59H,5,24,27,N,N, 0.89 
R6ZBBI4IJMTLQ,4,321,335,N,Y, 0.96 
R2Q24PUZBWE7U6,1,42,50,N,N, 0.84 
R3W4LHPVSU4YNA,5,29,32,N,Y, 0.91 
RID9S9K57TUBZ,1,27,37,N,Y, 0.73 
R174AKPITLGER0,2,106,126,N,Y, 0.84 
R2MBIAXHRJEH1C,5,21,22,N,Y, 0.95 
R1Y7YYJ7N3LK8N,5,24,28,Y,N, 0.86 
R1OYI5U64MKEGY,5,57,59,N,Y, 0.97 
RE671SF7L3FB2,5,27,29,N,Y, 0.93 
R28NYX2RTKA69W,1,2,25,N,N, 0.08 
R3PWSRFR24WMLA,5,27,32,N,N, 0.84 
R1D7RNRM72EB5C,4,44,48,N,N, 0.92 
R2BXPVS53MGUN1,5,22,22,N,Y, 1.00 
RLIYL4MXZT6T3,1,150,174,N,Y, 0.86 
R1NLGU7ZH74MRO,1,15,21,N,Y, 0.71 
RZJ8FQ1NPEQGF,1,27,38,N,Y, 0.71 
R27MLVAUNCGNQL,5,43,43,N,N, 1.00 
RURZLLRZ3BC44,1,21,24,N,N, 0.88 
R3KY7CG8O8LFWM,2,109,111,N,Y, 0.98 
R3Q8340HEY7K0T,5,29,31,N,N, 0.94 
R11NPLBUJLANOH,4,29,29,N,Y, 1.00 
RT7P90W1R9ALV,5,34,34,N,Y, 1.00 
R21Y6XGAV72YS5,5,51,57,N,Y, 0.89 
R24821KQ1KMI21,4,17,20,N,N, 0.85 
R33W2G926A1QBR,1,25,27,N,N, 0.93 
R3VD7XGGCL5203,5,36,43,N,Y, 0.84 
RVJAEKLT2XPXU,2,17,20,N,Y, 0.85 
ROC25Q8ZXJN3B,5,43,49,N,Y, 0.88 
R5DEIL30RLRXY,4,21,23,N,Y, 0.91 
R1V26MYYCTTITQ,1,31,36,N,N, 0.86 
R2XQ6A2GSURBGE,4,23,25,Y,N, 0.92 
RC968VZQY975S,5,40,42,N,N, 0.95 
R36L358BU8LSZ8,5,19,24,N,Y, 0.79 
RXJQI1RFJBZTP,5,41,43,N,Y, 0.95 
RWJG1BRG18Y77,4,18,20,N,Y, 0.90 
R2WV94V041HLBE,5,20,20,N,Y, 1.00 
R1YB201Y3PDBL3,4,32,37,N,N, 0.86 
R3TYM820TFT2SM,4,78,79,N,N, 0.99 
R214TIFDHHH25,5,24,25,N,Y, 0.96 
R37R952E5PSZSH,4,22,27,N,Y, 0.81 
R1LB9N46SCJE27,5,37,38,N,Y, 0.97 
R33S8LFKJ59097,1,23,23,N,Y, 1.00 
R1S7MC2UKK2CAB,2,18,22,N,Y, 0.82 
R3AV5IUT3X831A,3,18,20,N,Y, 0.90 
R1H8VVT4YSI850,5,67,68,N,N, 0.99 
R3QGCU2M71QKAU,3,33,42,N,Y, 0.79 
RBAYG4J7S4U6V,3,74,88,N,N, 0.84 
R3M07324X6MZU7,5,56,58,N,Y, 0.97 
RZBZA7CEVK2BK,1,4,52,N,Y, 0.08 
RMN06KPH35546,4,407,415,N,N, 0.98 
R7DQ64KX6JWEY,5,37,39,N,Y, 0.95 
R28I8BN08NKN18,5,30,33,N,N, 0.91 
R34KCSS0KFEJ2L,5,61,66,N,N, 0.92 
R1578AGXG47OIP,4,75,81,N,N, 0.93 
R2FNVS7UNWHZGX,5,24,24,N,Y, 1.00 
R1O4X1RDY2MV0O,3,28,33,N,Y, 0.85 
R34MYNUZIEJ2PR,5,28,29,N,Y, 0.97 
R1BPSMOC8ZAAMA,1,27,33,N,Y, 0.82 
R1U0IFITCKTIMG,4,30,30,N,Y, 1.00 
R3N823K2MMZV36,3,39,39,N,N, 1.00 
RXTX8YG1UCW6,5,26,29,N,N, 0.90 
R2O26JXNE9J7LN,1,39,53,N,Y, 0.74 
R3CZ55NM5NFPHZ,3,26,26,N,Y, 1.00 
RU9DAC0ERQNR2,4,18,23,N,N, 0.78 
R3U5ROCUUVG3AK,1,136,157,N,N, 0.87 
R1GROMLIXNDGXN,3,17,22,N,N, 0.77 
R1YF9QYNR171H0,4,340,346,N,N, 0.98 
R3K2HG3E3D438N,5,20,22,N,Y, 0.91 
R2DFB4BHV1LQ9U,5,173,182,N,N, 0.95 
R2TRB1YPRHOLL0,5,61,63,N,Y, 0.97 
R2MJKRJ9N041H0,3,207,239,N,Y, 0.87 
R3V67GU7QJPVQY,2,26,32,N,N, 0.81 
R3AF4RH3Y6OVUG,5,17,22,N,N, 0.77 
R3JRDCIZS9SHB6,5,19,20,N,Y, 0.95 
R10LYXPEGTJ1W7,3,60,65,N,Y, 0.92 
R13OLNFRN6W1YR,5,46,51,N,Y, 0.90 
R2782LCPDM1LIU,5,75,78,N,Y, 0.96 
R8FVKG2S4OFZ9,2,20,20,N,Y, 1.00 
R1U6PCY8E0G62H,1,4,43,N,N, 0.09 
R1X0FQ4T2RTTAZ,4,28,29,N,Y, 0.97 
R1GTQUYYUSCLNR,5,77,81,N,N, 0.95 
R35EG7FU7NUHYX,2,20,23,N,Y, 0.87 
R2N6C8U0GBYOZI,2,25,26,N,N, 0.96 
R2986HSQ5O3ASU,5,19,20,N,Y, 0.95 
RCBDHUNIG6EFI,2,2,22,N,Y, 0.09 
R2Y5TBU9HB00EN,1,43,49,N,N, 0.88 
R2Z9O1KRYEYLW0,1,17,21,N,Y, 0.81 
RD71UZBIOU5QR,2,38,45,N,Y, 0.84 
R22YBK2CEXH4W,1,21,24,N,N, 0.88 
R394LJ5PO3VQRD,5,31,35,N,Y, 0.89 
R1LCM9FPYUOFY,5,503,515,N,N, 0.98 
R16SDZ00DOIRJI,1,54,63,N,Y, 0.86 
R1O519TG3P3KH3,4,97,104,N,N, 0.93 
R3UD86MFQ9YMMN,5,20,20,N,Y, 1.00 
R1SDJRHE7Q2OY,5,24,41,N,N, 0.59 
R2VR2OBQZ3DZK,4,42,43,Y,N, 0.98 
R3Q8I3B9SUQM95,2,30,30,N,Y, 1.00 
RLDX3MXTN7SEU,3,63,78,N,Y, 0.81 
R3D6GVXRZ9BU8S,5,23,23,N,Y, 1.00 
R3UOQRDU4VJXPI,5,135,136,N,Y, 0.99 
RXBKNP2EIQZR8,1,22,29,N,Y, 0.76 
R1QTDSB9CQ1W0Z,5,28,28,N,N, 1.00 
R1NXL5Z7FU92EB,1,5,44,N,Y, 0.11 
R2FJ11FUCTADK2,1,18,26,N,Y, 0.69 
R1HQR98N95WG7L,1,72,88,N,Y, 0.82 
R3E7PF6OVTPGJ3,1,19,26,N,Y, 0.73 
R3GIHHPK1CJ9D4,2,19,25,N,Y, 0.76 
R2ZRGIYDKPR4A2,3,261,280,N,Y, 0.93 
RNIFORYZMEN6N,4,40,46,N,Y, 0.87 
R2SIL26D6QL8C4,1,91,104,N,N, 0.88 
R2RH5D3O1RED10,1,17,23,N,N, 0.74 
R390234DP39RHE,5,29,29,N,N, 1.00 
R1LTPRPK4185ZV,5,1,37,N,N, 0.03 
R295P1RDF1D8F6,2,33,33,N,N, 1.00 
RQ76IYQJLFFHG,1,11,22,N,N, 0.50 
R1FTX9DFX79BUY,1,12,20,N,N, 0.60 
RNF4VABNSP2RQ,5,26,26,N,N, 1.00 
R15NP3AK9WQTM,3,23,24,N,Y, 0.96 
R2KM2UEDUD9CS9,1,26,31,N,Y, 0.84 
RR1UX7JW1PHA9,1,30,31,N,Y, 0.97 
R3A7D322I5XQ4C,5,35,45,Y,N, 0.78 
RQRMKY7C7LFZH,5,32,33,N,Y, 0.97 
R393NP49YHQBSV,4,19,21,N,N, 0.90 
RQBI0A49S02Q9,4,31,33,N,N, 0.94 
R3AEK2LPUR7MKW,5,30,30,N,Y, 1.00 
R3OF5HIC5D0RVU,5,24,26,N,Y, 0.92 
RRNSLHPHFVBV0,5,28,40,N,N, 0.70 
R266DX9WG8NCG1,5,21,23,N,Y, 0.91 
R2PETUBJC0IGUQ,5,34,41,N,N, 0.83 
R3FC7FX75EUD4V,5,14,20,N,Y, 0.70 
RFPH5B9E197DJ,2,42,63,N,N, 0.67 
R4FGSGHCD5CQQ,5,95,95,N,Y, 1.00 
R3FPQIP6UCG3IS,5,25,25,N,N, 1.00 
R10I4X6M04AXFV,5,20,23,N,N, 0.87 
R1P6JMCCH1JO07,4,22,23,N,Y, 0.96 
R3MITWFUFUS0L,5,19,22,N,Y, 0.86 
R272LX1MZWM1U8,1,124,136,N,Y, 0.91 
R2IXCU8LBF6A83,1,23,30,N,N, 0.77 
RBKUWSRHRMAFO,5,37,39,N,N, 0.95 
R3G4JTI4IBF7KT,5,19,27,N,N, 0.70 
R6UAUBDFAFOZS,5,25,25,N,N, 1.00 
RNC4YOKEX2VI,5,17,24,N,Y, 0.71 
R218PDHRU6M0WP,5,23,24,N,Y, 0.96 
R2F3613YVMZ3FB,1,81,88,N,Y, 0.92 
RVWQOWUW23SJO,2,25,28,N,Y, 0.89 
R5D1SFEYQIN0,5,16,23,N,N, 0.70 
R1YKUDD7GLY0W5,5,91,97,N,N, 0.94 
R1EDSKUKH7LOBQ,3,21,34,N,N, 0.62 
RU9765CW8JW0J,4,26,29,N,N, 0.90 
R1PSA7ZYG4NXH9,1,81,85,N,N, 0.95 
RHR2MV7GCO1IM,3,47,53,N,Y, 0.89 
R8ZPN9G9ZEZBL,3,27,32,N,Y, 0.84 
R3OEDTRB07A5NY,5,27,28,N,Y, 0.96 
RPKBXYPFPMA4N,1,19,24,N,N, 0.79 
R1M7LPCNXDN3KF,4,26,32,N,Y, 0.81 
R2T0G77QQ7UPIW,5,16,20,N,Y, 0.80 
RMGEF898K6IQK,4,61,61,N,Y, 1.00 
R1LE2FNISF3MYJ,3,16,25,N,Y, 0.64 
R2GRUT32KISHJL,1,20,32,N,Y, 0.63 
R2IBI69IFOPU8C,5,46,55,N,Y, 0.84 
RB5BUPMB4BCBB,5,24,25,N,N, 0.96 
R1XY2CFT1KSBEI,3,57,65,N,N, 0.88 
R3LEQOW58KXEFY,3,0,20,N,N, -   
R3FIKGRZ5TK75L,1,19,20,N,N, 0.95 
R245T0MPNEXHBU,4,32,40,N,Y, 0.80 
R149QDAN5VWKDJ,1,41,49,N,N, 0.84 
R23DLC67SJ0EFQ,5,91,102,N,N, 0.89 
R3TYKKG216TZUL,5,2,21,N,N, 0.10 
R3M7VPPVIG6Q7F,5,18,21,N,Y, 0.86 
R1CO7GAUWANPBE,5,21,24,N,N, 0.88 
RF7A0QNISI4ZG,4,45,47,N,Y, 0.96 
RRSR6QGKIPSA9,1,17,21,N,Y, 0.81 
R2PGONSRGR7G4R,5,49,52,N,N, 0.94 
R3GEW20AFC0TWM,3,2,21,N,Y, 0.10 
R2DZ0ZVPPB7YJW,4,107,108,N,Y, 0.99 
R1UVREHPMOAU6B,1,1,44,N,Y, 0.02 
R2Z1QVMR6HSQ27,5,20,20,N,Y, 1.00 
RVKZBGBSQMLP0,5,36,37,Y,N, 0.97 
RUJH3EPRY8HTV,5,25,26,N,Y, 0.96 
R8H1VRT7M01C8,3,29,33,N,Y, 0.88 
R2LGNKQKA2U2BU,1,1,29,N,N, 0.03 
R20I8XLY1OCXCN,5,107,110,N,Y, 0.97 
RRMIBIW52QPYP,4,20,30,N,Y, 0.67 
R2969QYL51PKAC,4,34,37,N,Y, 0.92 
R2IFJJREEZ913Y,5,53,58,N,Y, 0.91 
R2Y4D08DGC7KK1,1,22,30,N,N, 0.73 
R2NSSW8FK2SUGP,1,22,22,N,N, 1.00 
R1RQIUPZ9GIFC6,1,43,44,N,N, 0.98 
R3ONSNL971OTVD,5,30,30,N,Y, 1.00 
R134GTSEEI8J2A,4,27,31,N,Y, 0.87 
R74CBZAS5RGL8,1,15,20,N,N, 0.75 
R3L4IETMM4BLP9,2,72,73,N,Y, 0.99 
R31G88XN732JPU,5,68,81,N,Y, 0.84 
RHBVZABYGXQP0,5,20,21,N,Y, 0.95 
RJLPX3MPQK01I,5,185,196,N,Y, 0.94 
R143V9KVCCRIR7,4,23,23,N,Y, 1.00 
R1ITHKUXAVJRBW,5,30,31,N,Y, 0.97 
REML7KBONXQZD,5,83,85,N,Y, 0.98 
R38P4UH6LQCYV5,3,60,68,Y,N, 0.88 
RK0NQ1B55APXG,4,28,29,N,Y, 0.97 
R1MWBA01GR1MCF,5,20,23,N,N, 0.87 
R153YTPXSOIX28,1,32,42,N,N, 0.76 
RXE6CAVZDA7DE,1,20,26,N,N, 0.77 
RJFYMJLSI4CXX,5,85,87,N,Y, 0.98 
RHGAOCB6S1OIR,4,1194,1203,N,N, 0.99 
R2C55UTUW5AWSR,1,12,100,N,N, 0.12 
R2PPORNJUQJ7K4,5,29,30,N,Y, 0.97 
RLMYUUTPIJATV,4,32,32,N,N, 1.00 
RAJBLZUIUO3UR,1,14,21,N,N, 0.67 
RN8Y5GU2GBGVH,4,20,20,N,N, 1.00 
RXH9C4UWGZZCC,1,18,20,N,N, 0.90 
RU054DIKNCYRZ,5,132,138,N,Y, 0.96 
R2DQSUYVHMU7AC,1,11,23,N,Y, 0.48 
R32LNT10XCSS02,5,25,31,N,N, 0.81 
RSL2GW76F75BZ,5,37,37,N,N, 1.00 
RMR4P30OXZPD2,5,23,25,N,Y, 0.92 
R1EL4A72V9T6SH,2,27,28,N,Y, 0.96 
RZN0VLVZY216O,3,34,38,Y,N, 0.89 
R3QLS1YZVBQ7LY,5,29,29,N,Y, 1.00 
RDUNOX0HAU7NU,1,20,26,N,N, 0.77 
R2TRYSKNDUELN0,4,18,21,N,Y, 0.86 
R6T45R8N17FWM,5,35,35,N,Y, 1.00 
RT525JTI3J2IP,2,19,22,N,N, 0.86 
R1PCPK36FPMBKX,1,73,84,N,Y, 0.87 
R2RTPTD0366F0G,3,8,50,N,Y, 0.16 
R2FA8TB7B5JRXA,5,24,29,N,N, 0.83 
R3MSU93OX1274L,1,15,34,N,N, 0.44 
R2WNO6A3JOL1EI,1,19,21,N,Y, 0.90 
R2NOO909T2FIFA,3,21,24,N,Y, 0.88 
R12K1QRGGM4J8Q,2,133,143,N,N, 0.93 
R2EFPGL9F3X8OI,2,51,61,N,Y, 0.84 
RX354BCHQEVGE,5,266,279,N,N, 0.95 
R2VLWJYNE8UYOU,5,39,40,N,N, 0.98 
R2ES7O6WWD3160,1,13,35,N,N, 0.37 
RL4K41QWEAN8I,4,25,26,N,Y, 0.96 
R34PXA4MDF78JM,2,101,105,N,Y, 0.96 
R1ER8GG1AUPDHP,5,39,41,N,Y, 0.95 
R1DCBY2BFA947B,5,57,57,N,Y, 1.00 
R21R1OTERPWTA4,2,129,138,N,N, 0.93 
R3G3HZOC1D9T8A,5,446,455,N,Y, 0.98 
R10STFZF5M40WD,5,1374,1417,N,Y, 0.97 
R3J2H5P9C481HD,1,27,30,N,N, 0.90 
R23T551HC4FG5,2,48,59,N,Y, 0.81 
R1WSMMPUWY2O9O,4,23,23,N,Y, 1.00 
R3OT91R10N39EF,4,50,69,N,Y, 0.72 
R25FL9QN1NO2EJ,1,2,29,N,N, 0.07 
R2NMXJBGQZVX3G,3,11,22,N,N, 0.50 
R3MZTFSIYPA25P,5,33,35,Y,N, 0.94 
R16G1S6ALXNQ6I,5,45,49,N,Y, 0.92 
R1DDN0KYXJNH8Q,5,18,23,Y,N, 0.78 
R319AHK9AZFNQB,4,23,24,N,Y, 0.96 
R1WPAJF33U4EW2,3,24,24,N,Y, 1.00 
R2Y4SVFCV3J9PG,4,25,28,N,Y, 0.89 
R1KXERBP0P68LB,3,7,28,N,N, 0.25 
R1LP5SS85FB0GH,5,33,35,N,Y, 0.94 
R1NPRSQUWIEO87,5,340,348,N,Y, 0.98 
RC71AEXLCVQ84,5,28,31,N,N, 0.90 
R22ABY268QJB4H,5,256,261,N,Y, 0.98 
R1OAP9SXTGN9X5,3,23,28,N,Y, 0.82 
R2TBOOIIKFQS45,4,49,60,N,Y, 0.82 
RGZW09YQCAEPV,1,5,28,N,Y, 0.18 
R3BQ1USPS4ADH9,1,21,23,N,Y, 0.91 
R2JDF3QR58S2K6,5,45,47,N,N, 0.96 
R293EF1PM662L9,5,26,27,N,Y, 0.96 
R1ULOYAS5DD4O6,1,34,42,N,Y, 0.81 
RBAXLKHPV6L6Z,2,24,25,N,Y, 0.96 
R3CW6491AIW1X,4,17,20,N,N, 0.85 
R1PN495SFT5KO4,5,24,27,N,Y, 0.89 
R9OUBKI88XE5L,4,62,64,Y,N, 0.97 
RNBAN80LTWLJV,4,54,54,N,Y, 1.00 
R1ZTEAOXP55MUB,5,30,31,N,N, 0.97 
R3KV6NISELXJFX,1,7,38,N,N, 0.18 
R13ISSUPQPUR1K,5,51,69,N,N, 0.74 
R9AY8WDBNPIC0,1,16,21,N,N, 0.76 
R2AVC0FEQL4ONV,1,54,56,N,Y, 0.96 
R17L6HZPY1BHMB,4,16,22,N,Y, 0.73 
RO7H2YMRNN46W,5,33,38,N,N, 0.87 
R2NNREH35CIP66,5,38,47,N,Y, 0.81 
R10NG6NVYYS947,4,22,27,N,Y, 0.81 
R2KWPV1NANM5JT,1,1,37,N,Y, 0.03 
R10DZ0VS7INN49,5,2,29,N,N, 0.07 
R1882F71EYMMOW,2,15,23,N,Y, 0.65 
R2OP2OMHIMXR5B,1,26,27,N,Y, 0.96 
R1F26JNC29WJJC,5,74,77,N,Y, 0.96 
R2W5JUU29K7DED,4,25,26,N,Y, 0.96 
R3LAK59TRZ4LV4,4,40,41,N,Y, 0.98 
RMXHODF10IVGG,1,20,20,N,Y, 1.00 
R3I8IO74ZZZ85Z,5,24,25,N,Y, 0.96 
R3184PEYGXTY5F,4,45,47,Y,N, 0.96 
RQ5DXURQH5PBS,1,6,41,N,N, 0.15 
R10ZEQLI2W918Y,1,41,42,N,N, 0.98 
R1F6O1THJWJD9B,4,15,21,N,Y, 0.71 
R27DU4SZQVWGL3,1,16,20,N,N, 0.80 
R2UHV01A01EM4A,5,19,20,N,Y, 0.95 
R3JOM9QAOCDTTV,2,42,43,Y,N, 0.98 
R7ZEFAP5O1FN0,4,19,21,N,N, 0.90 
R1MIQKHQ0IJRUE,2,23,26,N,N, 0.88 
R1ONCTMM4JP0H,2,169,201,N,N, 0.84 
R3GS5GSP0SQDHJ,1,53,59,N,Y, 0.90 
R278BTSFVN8JX0,4,66,78,N,N, 0.85 
R3IZ10RW5022SD,5,92,92,Y,N, 1.00 
R2TM0VSP9OSWS7,5,107,112,N,N, 0.96 
RW6IZP7C51ER,3,68,73,N,Y, 0.93 
R3HACWFQTCJV7H,5,42,45,N,Y, 0.93 
R1OB980I3SKLNJ,3,92,99,N,N, 0.93 
R3PVPEW3B00NCV,2,56,70,N,Y, 0.80 
R2E8KE65OA7XF5,1,15,36,N,N, 0.42 
R2JPZLPXIUTSF4,5,131,141,N,Y, 0.93 
R2GU3JU46FC6KV,5,20,20,N,N, 1.00 
R24D37XUCZA2LW,5,44,79,N,N, 0.56 
R2PR37KT1NRM2J,3,29,40,N,N, 0.73 
R37HHUH8QHDSS4,2,13,25,N,N, 0.52 
RNK7N4UW37QP0,1,1,34,N,N, 0.03 
R2U4ZZP51AFDMY,5,30,33,N,Y, 0.91 
R15FPW7H2QZUMG,4,24,25,N,N, 0.96 
R1BH9K4BZE0KEO,2,9,20,N,Y, 0.45 
R3QWYTEB8N5MOC,5,4,28,N,N, 0.14 
R2PQJVNKS7X35O,4,25,33,N,Y, 0.76 
RP1S1RMPZMWAP,4,34,34,N,Y, 1.00 
R2K0E55ZL57XHH,4,98,98,N,N, 1.00 
R21MY47B4R4GPZ,1,37,39,N,Y, 0.95 
R1KAN6HWXRQ36R,5,229,232,N,Y, 0.99 
R1OFAOMCATNG6Y,5,32,33,N,N, 0.97 
R2N70CY0WHSIFH,5,29,31,N,Y, 0.94 
R2VYGHBAKVJWOC,5,16,21,N,Y, 0.76 
R1WU48GPJ4UD59,5,24,26,N,N, 0.92 
R3DQHFL7PNYM38,5,32,34,N,Y, 0.94 
R2YEYFZ1LGA568,3,6,45,N,N, 0.13 
R1AAKD5PQ2R3J5,2,32,40,Y,N, 0.80 
R33F9735BD26X7,5,21,22,N,Y, 0.95 
R3VUKM63ODITJ7,5,25,34,N,Y, 0.74 
R1J2Y837G7ESIH,5,23,27,N,N, 0.85 
R26XHIXRO4G3GW,1,5,41,N,N, 0.12 
R2CUFDJF82E4UX,2,25,26,N,N, 0.96 
R16DP1WBO4V764,5,15,20,N,N, 0.75 
R2J4TAJ1VZ1LP8,5,28,29,N,N, 0.97 
R3MZVEYE45H0I8,1,41,48,N,Y, 0.85 
RN994GR8KRJI3,4,456,457,N,N, 1.00 
R1CKXBDJFLEY0X,2,89,122,N,N, 0.73 
RNGZ385WA83DB,5,86,91,N,N, 0.95 
R3QL85CAS60G4J,5,33,43,N,Y, 0.77 
R3VYQQGHPEWRA6,3,25,28,N,Y, 0.89 
R1EUVRW6OE7088,4,25,26,N,Y, 0.96 
R2NMXOXNPENJC8,5,32,32,N,Y, 1.00 
R23VWMVY8F42H0,4,27,35,Y,N, 0.77 
R18KTXHPSWWEB2,5,32,33,N,Y, 0.97 
R2I4AQM4XDOQOQ,3,164,175,N,N, 0.94 
R2O55GCP6VRP6C,4,57,60,N,Y, 0.95 
R7S6DD6Y5J9U6,5,44,45,N,N, 0.98 
R1NR9PG4132W0R,5,22,22,N,N, 1.00 
RC2LLLIO0V8JP,3,22,25,N,N, 0.88 
R3D2G0LT36YS50,2,6,28,N,N, 0.21 
R1BWXCZYQE0BEM,3,14,23,N,Y, 0.61 
R36HZNZGG1MBU,5,21,28,N,N, 0.75 
R2D42Y9JIGCH2I,5,28,34,N,N, 0.82 
RY0Z42P8MEMES,4,91,96,N,Y, 0.95 
R2C500NFPG5KM3,4,19,20,N,Y, 0.95 
R29KW475UX9BQ2,3,145,150,N,N, 0.97 
R18L7CJKCEETCJ,2,16,24,N,Y, 0.67 
RJTNT4SRLR0TF,5,260,284,N,N, 0.92 
RE387UPBE7GNC,4,36,37,N,Y, 0.97 
R4LRBI6EMQFVP,5,25,31,N,N, 0.81 
R3EDPIUREDBJ2X,1,14,27,N,Y, 0.52 
RI19DG61PSNGW,1,20,21,N,Y, 0.95 
R27P9D0T4EBZOP,2,47,49,N,Y, 0.96 
R2BPE83W2UAXIB,2,18,21,N,N, 0.86 
R287ESSLKGVN8F,2,51,52,N,Y, 0.98 
RVBD9FN7UY7A9,1,14,22,N,Y, 0.64 
R3GDHBZXN15OF5,5,99,115,N,N, 0.86 
RVO2GQLWCZ4GQ,5,20,20,N,N, 1.00 
R3A92JJ8NMQ3AT,5,35,36,N,Y, 0.97 
R3RC4ZU6AQGFAG,5,22,22,N,Y, 1.00 
R3NKD9C666IR9M,5,166,170,N,Y, 0.98 
R14OADR11AJNL6,5,44,58,N,Y, 0.76 
R34XYADIL3W2CD,5,19,21,N,N, 0.90 
R1GCHRUC3LB6U1,5,27,29,N,N, 0.93 
R2PS1W4ZMOOBDX,5,40,41,N,N, 0.98 
R2VBY7HP4XA8RP,1,23,28,N,Y, 0.82 
R2EYEIXYZEESRF,4,36,39,N,N, 0.92 
R17L5KVU9RS5KE,1,39,40,N,Y, 0.98 
R1EUVDHGHCDRCA,1,94,99,N,Y, 0.95 
R13LG6SWFZRWLV,5,19,20,N,N, 0.95 
